
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-07-01 12:36:02 /api/leave-requests ................................................................ ~ 513.66ms
  2026-07-01 12:36:02 /api/attendance-time-edit-requests ................................................. ~ 515.73ms
  2026-07-01 12:36:02 /api/notifications ................................................................... ~ 2.06ms
  2026-07-01 12:36:02 /api/chat/unread-summary ............................................................. ~ 1.84ms
  2026-07-01 12:37:02 /api/leave-requests .................................................................. ~ 0.29ms
  2026-07-01 12:37:02 /api/attendance-time-edit-requests ................................................... ~ 2.16ms
  2026-07-01 12:37:02 /api/notifications ................................................................... ~ 3.71ms
  2026-07-01 12:37:02 /api/chat/unread-summary ............................................................. ~ 3.76ms
  2026-07-01 12:38:02 /api/leave-requests .................................................................. ~ 0.26ms
  2026-07-01 12:38:02 /api/attendance-time-edit-requests ................................................... ~ 2.13ms
  2026-07-01 12:38:03 /api/notifications ................................................................... ~ 1.33ms
  2026-07-01 12:38:03 /api/chat/unread-summary ........................................................... ~ 516.81ms
  2026-07-01 12:39:02 /api/leave-requests .................................................................. ~ 1.09ms
  2026-07-01 12:39:02 /api/attendance-time-edit-requests ................................................... ~ 2.77ms
  2026-07-01 12:39:02 /api/notifications ................................................................... ~ 2.33ms
  2026-07-01 12:39:02 /api/chat/unread-summary ............................................................. ~ 1.65ms
  2026-07-01 12:40:02 /api/leave-requests .................................................................. ~ 0.98ms
  2026-07-01 12:40:02 /api/attendance-time-edit-requests ................................................... ~ 2.96ms
  2026-07-01 12:40:02 /api/notifications ................................................................... ~ 4.19ms
  2026-07-01 12:40:02 /api/chat/unread-summary ............................................................. ~ 2.99ms
  2026-07-01 12:40:15 /api/leave-requests .................................................................. ~ 0.42ms
  2026-07-01 12:40:15 /api/attendance-time-edit-requests ................................................. ~ 515.07ms
  2026-07-01 12:40:15 /api/notifications ................................................................. ~ 519.28ms
  2026-07-01 12:40:15 /api/chat/unread-summary ............................................................. ~ 4.69ms
  2026-07-01 12:40:23 /api/leave-requests .................................................................. ~ 0.82ms
  2026-07-01 12:40:23 /api/attendance-time-edit-requests ................................................... ~ 6.20ms
  2026-07-01 12:40:23 /api/notifications ................................................................... ~ 3.40ms
  2026-07-01 12:40:23 /api/chat/unread-summary ............................................................. ~ 1.59ms
  2026-07-01 12:40:31 /api/leave-requests .................................................................. ~ 1.28ms
  2026-07-01 12:40:31 /api/attendance-time-edit-requests ................................................... ~ 6.58ms
  2026-07-01 12:40:31 /api/notifications ................................................................... ~ 9.92ms
  2026-07-01 12:40:31 /api/chat/unread-summary ............................................................ ~ 14.14ms
  2026-07-01 12:40:39 /api/leave-requests .................................................................. ~ 0.47ms
  2026-07-01 12:40:39 /api/attendance-time-edit-requests ................................................... ~ 2.40ms
  2026-07-01 12:40:39 /api/notifications ................................................................... ~ 3.67ms
  2026-07-01 12:40:39 /api/chat/unread-summary ............................................................. ~ 5.15ms
